Serial_number,App_Size,App_Price,Installs,User_Rating,Content_Rating,Category,currency,Type
1780,70336512,0,198050,4.5,4+,Games,USD,
1781,98507776,0,267394,4.5,9+,Games,USD,
1782,71242752,0,0,0,4+,Shopping,USD,
1783,34690172,0.99,10477,4.5,17+,Games,USD,
1784,20610048,3.99,594,4.5,4+,Photo & Video,USD,
1785,292712448,1.99,6419,4.5,9+,Games,USD,
1786,438824960,2.99,11447,5,9+,Games,USD,
1787,1080938496,0,43770,4.5,4+,Games,USD,
1788,394020864,0,6009,3.5,4+,Entertainment,USD,
1789,16607232,0.99,34,4,4+,Health & Fitness,USD,
1790,23047168,0,445,4.5,4+,Health & Fitness,USD,
1791,133768192,0,9875,4.5,4+,Games,USD,
1792,88886272,0,4818,4.5,4+,Photo & Video,USD,
1793,67586048,0,53,2.5,4+,Shopping,USD,
1794,89138176,0,8014,4.5,17+,Sports,USD,
1795,20853760,2.99,322,4.5,4+,Education,USD,
1796,209825792,0,5237,4.5,12+,Games,USD,
1797,82397184,2.99,1044,4.5,4+,Games,USD,
1798,543456256,9.99,0,0,4+,Education,USD,
1799,76558336,0,440,4,4+,Education,USD,
1800,91323392,0,9,3.5,17+,Finance,USD,
1801,43646976,0.99,570,4.5,4+,Games,USD,
1802,126216192,0,186089,5,4+,Games,USD,
1803,8078336,2.99,411,3,4+,Entertainment,USD,
1804,161118208,4.99,6891,4.5,4+,Games,USD,
1805,49524736,2.99,9095,4.5,12+,Games,USD,
1806,84934656,0.99,10604,4.5,4+,Games,USD,
1807,78570496,0,12402,4.5,17+,Shopping,USD,
1808,63549440,0.99,4251,4,4+,Photo & Video,USD,
1809,97505280,0,126233,4.5,4+,Games,USD,
1810,48369664,1.99,2972,4.5,4+,Games,USD,
1811,339898368,0,55548,4,4+,Games,USD,
1812,48181248,2.99,418,4,12+,Games,USD,
1813,32999424,0.99,19,2.5,17+,Food & Drink,USD,
1814,34903040,4.99,53,2.5,4+,Education,USD,
1815,112133120,0,2555,4.5,9+,Games,USD,
1816,67679232,2.99,50,3.5,12+,Sports,USD,
1817,124666880,0,141634,5,17+,Games,USD,
1818,61157376,3.99,7643,4.5,4+,Photo & Video,USD,
1819,141391872,0,22079,4.5,4+,Games,USD,
1820,135512064,0,10514,4.5,9+,Games,USD,
1821,215833600,1.99,38,3.5,4+,Games,USD,
1822,24502272,1.99,2374,4.5,4+,Games,USD,
1823,120056832,0,39501,4.5,4+,Photo & Video,USD,
1824,262421504,0,187579,4.5,4+,Games,USD,
1825,61128704,0,138,4,4+,Productivity,USD,
1826,128262144,2.99,8249,4,4+,Games,USD,
1827,42917888,0,17254,5,9+,Games,USD,
1828,67177472,0.99,9003,5,4+,Games,USD,
1829,118273024,0.99,4294,4.5,4+,Games,USD,
1830,138589184,2.99,342,4,4+,Education,USD,
1831,5292032,0,12,3.5,4+,Weather,USD,
1832,167030784,14.99,1808,4.5,9+,Games,USD,
1833,170882048,1.99,964,4.5,4+,Lifestyle,USD,
1834,65107968,2.99,1,1,4+,Education,USD,
1835,902940672,2.99,0,0,4+,Education,USD,
1836,33418240,2.99,35109,4,4+,Games,USD,
1837,3013255168,0.99,37673,4,12+,Games,USD,
1838,211591168,0.99,0,0,4+,Reference,USD,
1839,1777940480,0,188568,4.5,12+,Games,USD,
1840,1223352320,4.99,903,3.5,4+,Entertainment,USD,
1841,235831296,0.99,1257,4,4+,Games,USD,
1842,2469642240,9.99,8767,4,12+,Games,USD,
1843,376676352,0,2196,4,4+,Education,USD,
1844,68850688,0,25,3,4+,Weather,USD,
1845,11411456,0,431,4,4+,Catalogs,USD,
1846,95378432,0,16221,4.5,4+,Photo & Video,USD,
1847,51575808,0,1193,3.5,9+,Entertainment,USD,
1848,140902400,1.99,57878,4.5,4+,Photo & Video,USD,
1849,53620736,0.99,1766,4.5,4+,Games,USD,
1851,502828032,0,116620,4.5,4+,Games,USD,
1852,103088128,0.99,567,4.5,12+,Games,USD,
1853,2039808,1.99,230,4,4+,Photo & Video,USD,
1854,117678080,0,4057,4.5,4+,Education,USD,
1855,13448192,0,6,4,4+,Lifestyle,USD,
1856,52002816,5.99,1478,4,4+,Photo & Video,USD,
1857,112607232,0,13142,4,4+,Games,USD,
1858,149581824,3.99,15398,4,9+,Games,USD,
1859,112668672,0,75034,4,4+,Games,USD,
1860,102477824,0,16,4.5,17+,Education,USD,
1861,44564480,0,8,4,4+,Health & Fitness,USD,
1863,243441664,0,2500,4,4+,Games,USD,
1864,97549312,0.99,864,4.5,4+,Entertainment,USD,
1865,76257280,0,10511,4,4+,Photo & Video,USD,
1866,128229376,0,7503,5,4+,Photo & Video,USD,
1868,55344128,3.99,19784,4,9+,Games,USD,
1869,81372160,0,8311,4.5,4+,Entertainment,USD,
1870,154353664,2.99,527,4.5,4+,Education,USD,
1871,90467328,0.99,9567,4.5,12+,Games,USD,
1872,187049984,0,2758,4,9+,Games,USD,
1873,58659840,2.99,41,3.5,4+,Business,USD,
1874,107245568,0,67861,4.5,9+,Games,USD,
1875,130893824,1.99,2846,4,9+,Games,USD,
1876,2405958656,0,34694,4,12+,Games,USD,
1877,83931136,1.99,266440,5,4+,Games,USD,
1878,438601728,4.99,105,4.5,12+,Games,USD,
1879,5907456,2.99,14,3,4+,Productivity,USD,
1880,31798272,0,2485,4.5,4+,Games,USD,
1881,71026688,0,68,3,12+,Entertainment,USD,
1882,36395008,2.99,261,3.5,4+,Health & Fitness,USD,
1883,232590336,0,100035,4.5,4+,Games,USD,
1884,118618112,1.99,24530,4.5,4+,Photo & Video,USD,
1885,170172416,4.99,662,4,12+,Games,USD,
1886,270895104,4.99,308,5,12+,Games,USD,
1887,30252032,0,172,2,4+,News,USD,
1888,17430528,0,900,4.5,4+,Games,USD,
1889,52387840,0,2199,4.5,4+,Games,USD,
1890,123047936,0,112603,4.5,4+,Weather,USD,
1891,37103616,1.99,1490,4.5,12+,Games,USD,
1892,50511872,1.99,24,3.5,17+,Utilities,USD,
1893,42598400,3.99,349,4.5,4+,Education,USD,
1894,5627904,4.99,3,2,4+,Education,USD,
1895,153100288,2.99,3473,4,12+,Games,USD,
1896,99851264,0,70,2.5,4+,Sports,USD,
1897,112562176,0,11900,4,4+,Games,USD,
1898,717484032,2.99,408,4,12+,Games,USD,
1899,95661056,0,48032,4.5,4+,Games,USD,
1900,52653056,0,1214,3.5,4+,Games,USD,
1901,27680768,0,612,2.5,4+,Music,USD,
1903,288161792,0.99,263,3.5,4+,Games,USD,
1904,131477504,0,122868,4.5,4+,Games,USD,
1905,1654582272,4.99,6764,4,17+,Games,USD,
1906,2272493568,9.99,373,4,12+,Games,USD,
1907,384600064,6.99,516,4.5,4+,Games,USD,
1908,18964480,1.99,2152,5,4+,Reference,USD,
1909,87994368,2.99,14407,5,4+,Games,USD,
1910,36301824,0,323,2.5,4+,Games,USD,
1912,408755200,0,3278,2.5,4+,Games,USD,
1913,2213945344,2.99,425,4.5,4+,Games,USD,
1914,128416768,0,804,5,17+,Health & Fitness,USD,
1915,74799104,0,416,4,12+,Games,USD,
1917,206322688,3.99,953,4.5,4+,Entertainment,USD,
1918,113509376,0,134080,5,12+,Games,USD,
1919,346927104,2.99,452,4.5,9+,Games,USD,
1920,83949568,0,20383,5,4+,Education,USD,
1921,110701568,0,6407,4.5,4+,Health & Fitness,USD,
1922,110566400,1.99,304,4,4+,Health & Fitness,USD,
1923,102875136,0,0,0,4+,Finance,USD,
1924,119598080,2.99,1690,4.5,9+,Health & Fitness,USD,
1925,130174976,1.99,252,4.5,4+,Games,USD,
1926,34791424,0,19,4.5,12+,Shopping,USD,
1927,175876096,0,80801,4.5,4+,Games,USD,
1929,181628928,0,22302,3.5,4+,Games,USD,
1930,17518592,3.99,0,0,12+,Games,USD,
1931,695918592,0.99,1522,4,9+,Games,USD,
1932,842893312,0,151559,4.5,12+,Games,USD,
1933,1744486400,0,301182,4.5,12+,Games,USD,
1934,34959360,0,762,3.5,4+,Reference,USD,
1935,82531328,0,14402,4.5,4+,Social Networking,USD,
1936,126036992,4.99,98036,4.5,9+,Games,USD,
1937,130421760,2.99,261,5,4+,Games,USD,
1938,52312064,4.99,537,4.5,4+,Photo & Video,USD,
1939,168208384,2.99,1617,4.5,4+,Education,USD,
1940,321802240,3.99,1286,3.5,4+,Entertainment,USD,
1941,16596992,0.99,9,4,17+,Entertainment,USD,
1942,28557312,0.99,144,4.5,4+,Games,USD,
1943,198511616,0,11505,4.5,4+,Productivity,USD,
1944,40071168,0,15053,4.5,12+,Music,USD,
1945,112109568,0,94,3,17+,Entertainment,USD,
1946,499580928,0,75793,4,4+,Games,USD,
1947,86220800,0,40227,4.5,12+,Games,USD,
1948,54294528,2.99,64,3.5,4+,Education,USD,
1949,94750720,0,36404,4,4+,Social Networking,USD,
1950,118291456,0,10,2.5,4+,Games,USD,
1951,63271936,0,412,3,4+,Health & Fitness,USD,
1952,41422848,9.99,135,5,4+,Music,USD,
1953,128413696,0.99,220,4.5,4+,Music,USD,
1954,133537792,5.99,5,4,4+,Education,USD,
1955,25072640,4.99,263,4.5,4+,Navigation,USD,
1956,186402816,2.99,14,4.5,4+,Book,USD,
1957,927440896,2.99,168,4,4+,Games,USD,
1958,104749056,0,6482,4.5,4+,Productivity,USD,
1959,112141312,0,6970,4.5,4+,Games,USD,
1960,126050304,0,53415,4.5,17+,Games,USD,
1961,112843776,4.99,9731,5,4+,Photo & Video,USD,
1962,9694208,0.99,165,4.5,4+,Finance,USD,
1963,144809984,3.99,597,4.5,12+,Games,USD,
1964,226834432,0,33724,4.5,4+,Games,USD,
1965,138738688,0,21601,4,4+,Games,USD,
1966,85273600,0,5233,4,12+,News,USD,
1967,191706112,6.99,608,4.5,17+,Games,USD,
1968,555233280,4.99,852,3.5,9+,Games,USD,
1969,24403968,0.99,2,3.5,4+,Education,USD,
1970,94908416,0,111,2.5,4+,Lifestyle,USD,
1971,18268160,1.99,306,4,4+,Photo & Video,USD,
1972,85420032,0,7427,4.5,4+,Lifestyle,USD,
1973,103740416,0,741,4.5,4+,Games,USD,
1974,563081216,6.99,1772,4.5,9+,Games,USD,
1975,106000384,0,542,3.5,17+,Social Networking,USD,
1976,38466560,0,60601,4.5,17+,Games,USD,
1977,11747328,4.99,818,4.5,4+,Photo & Video,USD,
1978,915262464,5.99,438,4.5,4+,Book,USD,
1979,138967040,2.99,218,4,4+,Education,USD,
1980,23582720,1.99,330,3,12+,Weather,USD,
1981,59233280,2.99,581,4,4+,Weather,USD,
1982,77472768,5.99,1034,3.5,4+,Finance,USD,
1983,449130496,0,4475,4,4+,Games,USD,
1984,110870528,0.99,945,5,17+,Games,USD,
1985,142803968,0,6808,4.5,4+,Health & Fitness,USD,
1986,183631872,0,325,3.5,4+,Entertainment,USD,
1987,78813184,9.99,521,4,4+,Travel,USD,
1988,125425664,2.99,181,4,4+,Photo & Video,USD,
1989,335650816,0,6055,4.5,4+,Games,USD,
1990,41937920,2.99,169,4.5,12+,Games,USD,
1991,11819008,0,11976,4.5,4+,Social Networking,USD,
1993,265484288,0,393469,4.5,4+,Games,USD,
1994,395522048,0.99,2470,4,4+,Games,USD,
1995,53260288,0,5030,4,4+,Games,USD,
1996,87713792,2.99,5102,4.5,4+,Education,USD,
1997,30641152,2.99,47,4,4+,Games,USD,
1998,67786752,0,23160,4.5,4+,Games,USD,
1999,94605312,2.99,1875,4.5,4+,Health & Fitness,USD,
2000,146871296,0,146,2.5,4+,Sports,USD,
2001,222722048,0,2177,4.5,9+,Photo & Video,USD,
2002,143166464,0,0,0,17+,Lifestyle,USD,
2003,51133440,3.99,1189,4.5,4+,Health & Fitness,USD,
2004,170844160,0,111579,4.5,9+,Games,USD,
2005,44654592,0,18072,4.5,4+,Games,USD,
2006,19279872,1.99,155,4,4+,Productivity,USD,
2007,103856128,0,1722,4.5,4+,Health & Fitness,USD,
2008,62558208,2.99,2122,5,12+,Games,USD,
2009,1790959616,6.99,9097,4,17+,Games,USD,
2010,1015242752,3.99,5513,4.5,17+,Games,USD,
2011,43640832,19.99,559,4,4+,Productivity,USD,
2012,51890176,2.99,184,4,17+,Productivity,USD,
2013,60375040,0.99,726,4.5,9+,Games,USD,
2014,1271361536,0,45270,4.5,17+,Games,USD,
2015,49221632,2.99,348,3.5,12+,Games,USD,
2016,170045440,2.99,226,4,4+,Games,USD,
2017,135050240,4.99,15030,4.5,12+,Games,USD,
2018,182361088,0,155903,4.5,12+,Games,USD,
2019,103040000,0,13436,4.5,12+,Health & Fitness,USD,
2020,76668928,0.99,303,4.5,4+,Health & Fitness,USD,
2021,190652416,6.99,78,5,9+,Games,USD,
2022,255747072,0,123859,4.5,4+,Games,USD,
2023,55465984,2.99,108,4.5,4+,Games,USD,
2025,146302976,2.99,5078,4.5,4+,Games,USD,
2026,110575616,0,142,2.5,4+,Sports,USD,
2027,64293888,0,218024,4.5,4+,Games,USD,
2028,313371648,2.99,452,4,4+,Entertainment,USD,
2030,56049664,1.99,289,4.5,4+,Games,USD,
2031,253294592,0,29090,4.5,12+,Games,USD,
2032,189254656,2.99,386,4.5,4+,Photo & Video,USD,
2033,935366656,0,41277,4.5,9+,Games,USD,
2034,79953920,2.99,477,4.5,4+,Education,USD,
2035,49570816,0,14682,3.5,4+,Shopping,USD,
2036,15432704,0.99,294,3.5,12+,Productivity,USD,
2037,42519552,9.99,0,0,4+,Education,USD,
2038,33111040,0,77,3.5,17+,News,USD,
2039,69730304,2.99,195,3.5,12+,Games,USD,
2040,200338432,0,1458,4.5,4+,Entertainment,USD,
2041,802537472,0.99,3525,4.5,9+,Games,USD,
2043,45628416,0,7,4,4+,Education,USD,
2044,51005440,1.99,9035,4.5,4+,Entertainment,USD,
2045,59541504,1.99,3311,4.5,4+,Games,USD,
2046,72475648,0.99,26,3.5,12+,Games,USD,
2047,59232256,0,1525,4.5,4+,Utilities,USD,
2048,25284608,2.99,1436,4.5,4+,Games,USD,
2049,78278656,3.99,1622,4.5,9+,Games,USD,
2050,341276672,0.99,702,4,12+,Games,USD,
2051,25169920,0,897,3.5,12+,Games,USD,
2052,25640960,0,689,2.5,4+,Photo & Video,USD,
2053,45851648,0,248,4,4+,Education,USD,
2054,181924864,0,39217,4.5,4+,Games,USD,
2055,1497927680,4.99,2054,4.5,9+,Games,USD,
2056,78533632,0,5684,4,4+,Lifestyle,USD,
2057,91312128,0.99,5305,4.5,9+,Games,USD,
2058,24664064,2.99,362,4.5,4+,Health & Fitness,USD,
2059,185886720,0,0,0,4+,Travel,USD,
2060,113300480,0,4861,4.5,4+,Shopping,USD,
2061,99328000,2.99,1033,4.5,4+,Utilities,USD,
2062,889060352,4.99,3376,4.5,12+,Games,USD,
2063,187350016,0,1274,4.5,4+,Photo & Video,USD,
2064,460077056,1.99,36809,5,9+,Games,USD,
2065,51470336,1.99,1702,4,4+,Utilities,USD,
2066,220386304,0,107916,4,9+,Games,USD,
2067,177529856,1.99,2971,4.5,4+,Photo & Video,USD,
2068,165612544,0,15399,4.5,4+,Games,USD,
2069,14665728,5.99,3610,4.5,4+,Photo & Video,USD,
2071,128899072,0,41,4.5,4+,Shopping,USD,
2072,181036032,2.99,9,4.5,4+,Entertainment,USD,
2073,298639360,2.99,273,3.5,4+,Book,USD,
2074,119949312,4.99,4511,4.5,4+,Music,USD,
2075,76720128,1.99,3431,4.5,4+,Music,USD,
2076,87296000,0,488,3.5,12+,Games,USD,
2077,22989824,4.99,150,3,4+,Utilities,USD,
2078,105250816,4.99,238,4.5,12+,Games,USD,
2079,31154176,6.99,530,4,17+,Photo & Video,USD,
2080,17336320,0.99,259,4.5,4+,Social Networking,USD,
2081,25294848,0.99,299,5,4+,Games,USD,
2082,1182578688,0,23779,4.5,9+,Games,USD,
2083,198499328,4.99,1761,4.5,4+,Productivity,USD,
2084,225522688,0,0,0,12+,Reference,USD,
2085,3671040,2.99,409,4,9+,Games,USD,
2086,153955328,0,241929,4.5,9+,Games,USD,
2088,97841152,2.99,1501,5,12+,Food & Drink,USD,
2089,250150912,0,53285,4.5,17+,Games,USD,
2091,35266560,1.99,6696,4,4+,Lifestyle,USD,
2092,167804928,0,9930,4,12+,Games,USD,
2093,363242496,0.99,317,4.5,4+,Games,USD,
2094,896147456,2.99,0,0,4+,Games,USD,
2095,12126208,4.99,1476,4.5,4+,Utilities,USD,
2096,88988672,0,668,3,4+,Education,USD,
2097,16912384,0.99,5,4.5,4+,Photo & Video,USD,
2099,1995877376,20.99,0,0,4+,Navigation,USD,
2100,906462208,0,64586,4.5,12+,Games,USD,
2101,172608512,14.99,896,4,4+,Business,USD,
2102,46197760,0,5222,4,4+,Entertainment,USD,
2103,33662976,0,58,3,4+,Photo & Video,USD,
2104,93094912,1.99,10239,4.5,4+,Games,USD,
2105,95670272,2.99,352,4.5,4+,Education,USD,
2106,16485376,2.99,613,4,4+,Photo & Video,USD,
2107,227790848,0,2641,3.5,12+,Sports,USD,
2108,240198656,0,81648,4.5,4+,Games,USD,
2109,102137856,2.99,4137,4.5,4+,Health & Fitness,USD,
2110,15210496,0,599,4.5,4+,Photo & Video,USD,
2112,851309568,3.99,2036,4.5,12+,Games,USD,
2113,79237120,0.99,2817,4.5,12+,Games,USD,
2114,199843840,0.99,598,4.5,9+,Games,USD,
2115,958016512,0,5526,4.5,12+,Games,USD,
2116,143726592,0,9303,3.5,12+,Entertainment,USD,
2117,910774272,0,27738,4.5,9+,Games,USD,
2118,141105152,1.99,12376,4.5,4+,Games,USD,
2119,73767936,1.99,511,4,4+,Games,USD,
2120,56918016,4.99,217,4,4+,Games,USD,
2121,669071360,3.99,1922,4,4+,Education,USD,
2122,193986560,2.99,1582,4.5,4+,Entertainment,USD,
2124,42368000,0,4640,4.5,9+,Utilities,USD,
2125,124966912,0,110062,4.5,4+,Games,USD,
2126,132628480,0,4283,4.5,4+,Health & Fitness,USD,
2127,467697664,0,27122,4.5,12+,Games,USD,
2128,62374912,0,145,4.5,4+,Games,USD,
2129,71896064,0,7573,4,4+,Social Networking,USD,
2130,1117057024,0,9109,4,4+,Games,USD,
2131,59791360,0,78,4,17+,Utilities,USD,
2132,285338624,4.99,501,4.5,4+,Health & Fitness,USD,
2133,38898688,0,778,3,4+,Photo & Video,USD,
2134,104550400,0,8516,4.5,12+,Games,USD,
2136,164665344,2.99,725,4.5,12+,Games,USD,
2137,53941248,2.99,20200,4.5,4+,Photo & Video,USD,
2138,72655872,5.99,1718,4.5,4+,Photo & Video,USD,
2139,66921472,2.99,529,4.5,4+,Games,USD,
2140,265646080,0,58,3.5,4+,Education,USD,
2141,259412992,0,205,3.5,12+,Games,USD,
2142,54693888,0,220,4.5,4+,Photo & Video,USD,
2143,97187840,2.99,1238,4,4+,Education,USD,
2144,262037504,0,816,4.5,4+,Games,USD,
2145,536041472,0,314,3.5,4+,Education,USD,
2146,440152064,0,202,4,4+,Entertainment,USD,
2147,88594432,0,18,4,4+,Shopping,USD,
2148,18952192,0.99,172,4,4+,Education,USD,
2149,98864128,0,60488,4.5,4+,Games,USD,
2150,101650432,2.99,9021,4.5,4+,Photo & Video,USD,
2151,30543872,1.99,1072,4.5,4+,Games,USD,
2152,19179520,1.99,1477,4,4+,Utilities,USD,
2153,86040576,0,1625,3,4+,Food & Drink,USD,
2154,82697216,0,10118,3.5,12+,Music,USD,
2155,272471040,0,50593,4.5,4+,Games,USD,
2156,312680448,0,47963,4,9+,Games,USD,
2157,775233536,0,23895,4.5,12+,Games,USD,
2158,613933056,2.99,684,4.5,12+,Games,USD,
2159,118697984,0,3546,3,4+,Education,USD,
2160,141714432,0.99,173,4.5,4+,Finance,USD,
2161,92510208,0,21858,4.5,4+,Finance,USD,
2162,117793792,0,1636,4.5,4+,Music,USD,
2163,211343360,0,28654,4.5,4+,Photo & Video,USD,
2164,79643648,0,118,4.5,12+,Entertainment,USD,
2165,96517120,4.99,1525,4.5,4+,Photo & Video,USD,
2166,92291072,1.99,205,3.5,4+,Games,USD,
2167,224596992,0,65831,4.5,4+,Games,USD,
2168,82700288,2.99,2347,4.5,4+,Games,USD,
2169,84885504,3.99,91,4.5,12+,Medical,USD,
2170,179770368,0,3858,4.5,12+,Games,USD,
2171,71966720,2.99,209,4.5,4+,Games,USD,
2172,144713728,0,99206,4.5,12+,Games,USD,
2173,76848128,6.99,11768,4.5,4+,Productivity,USD,
2174,109421568,0,11250,4.5,12+,Games,USD,
2175,103056384,0,1609,3,12+,Social Networking,USD,
2176,66485248,0.99,364,4.5,4+,Health & Fitness,USD,
2177,69076992,0,370370,5,4+,Games,USD,
2178,12734464,0,1452,4.5,4+,Utilities,USD,
2179,71624704,0.99,296,4,4+,Games,USD,
2180,151481344,4.99,602,4.5,4+,Games,USD,
2181,174737408,59.99,29,4.5,4+,Education,USD,
2182,14417920,3.99,63,4.5,4+,Music,USD,
2183,2219819008,1.99,15855,5,4+,Games,USD,
2184,515005440,0,1005,4.5,12+,Games,USD,
2185,72974336,2.99,1259,4.5,4+,Games,USD,
2186,263766016,0,41214,4.5,4+,Games,USD,
2187,101669888,1.99,1245,5,4+,Health & Fitness,USD,
2188,15577088,0.99,91,4.5,4+,Games,USD,
2189,247033856,0,2963,4.5,12+,Games,USD,
2190,269298688,0,1929,5,4+,Games,USD,
2191,134952960,0,12755,4.5,4+,Productivity,USD,
2192,146573312,0,25152,4.5,9+,Games,USD,
2193,105143296,0,55783,4.5,4+,Games,USD,
2194,94261248,0,1019,3.5,4+,Education,USD,
2195,51465216,0,1862,3.5,4+,Games,USD,
2196,428865536,7.99,4336,4.5,9+,Games,USD,
2197,54193152,0,3687,4,12+,Music,USD,
2198,142579712,3.99,148,4,4+,Games,USD,
2199,110595072,0,391401,4.5,4+,Games,USD,
2201,103233536,0,274,2,4+,Social Networking,USD,
2202,144820224,0,20251,4.5,17+,Sports,USD,
2203,99644416,0,13898,3,12+,Sports,USD,
2204,138510336,0,15617,4.5,9+,Games,USD,
2205,90040320,0,23775,4.5,4+,Finance,USD,
2206,269532160,0,6013,4,9+,Games,USD,
2207,140150784,4.99,257,4.5,4+,Education,USD,
2208,366681088,15.99,88,3.5,4+,Education,USD,
2209,106808320,0,107797,4.5,4+,Games,USD,
2210,357237760,0,154,3.5,9+,Games,USD,
2211,58384384,2.99,2535,4.5,4+,Games,USD,
2212,30316544,0,2227,4.5,4+,Lifestyle,USD,
2213,77581312,0,5,3.5,4+,Education,USD,
2214,60180480,0,5424,4.5,4+,Entertainment,USD,
2215,77565952,0,83,3,4+,Utilities,USD,
2216,144881664,0,4361,4.5,4+,Games,USD,
2217,389505024,0,151,4.5,9+,Games,USD,
2218,45045760,4.99,5405,4.5,4+,Productivity,USD,
2219,533006336,2.99,536,4,4+,Education,USD,
2220,123780096,0,16968,4.5,17+,Games,USD,
2221,139014144,0,72989,4.5,12+,Games,USD,
2222,166014976,0,6676,4.5,4+,Education,USD,
2223,54100992,1.99,1072,4.5,4+,Games,USD,
2224,698171392,14.99,2998,4.5,9+,Games,USD,
2225,15021056,0,1037,3,12+,Social Networking,USD,
2227,100554752,0,25947,4.5,4+,Food & Drink,USD,
2228,168042496,4.99,2816,4.5,4+,Games,USD,
2230,451338240,1.99,1889,4.5,12+,Games,USD,
2231,1943845888,6.99,199,4,12+,Games,USD,
2232,51849216,0.99,3282,4.5,4+,Games,USD,
2233,54808576,0.99,12099,5,17+,Games,USD,
2236,936401920,0,3403,4,4+,Games,USD,
2237,80564224,0.99,155,4.5,9+,Games,USD,
2238,103477248,0,37304,4.5,9+,Games,USD,
2239,108079104,0,12617,5,4+,Shopping,USD,
2240,124125184,0,5,5,4+,Health & Fitness,USD,
2241,247385088,2.99,77370,4.5,4+,Games,USD,
2242,102120448,0,968,5,4+,Photo & Video,USD,
2243,109260800,3.99,6,3.5,4+,Education,USD,
2244,85154816,0,11341,4.5,4+,Games,USD,
2245,92380160,0,6677,4.5,4+,Shopping,USD,
2246,98292736,0,66,4,4+,Shopping,USD,
2247,37777408,0.99,12,2.5,4+,Entertainment,USD,
2248,1079500800,4.99,3124,4,12+,Games,USD,
2249,55493632,0,334,4.5,4+,Entertainment,USD,
2251,15258624,0.99,1420,4.5,4+,Games,USD,
2252,35204096,0,514,3.5,4+,Photo & Video,USD,
2253,29911040,0,43,3.5,17+,Sports,USD,
2254,148408320,0,52831,4.5,4+,Games,USD,
2255,865561600,0,19340,4,9+,Games,USD,
2256,106971136,2.99,681,4.5,12+,Games,USD,
2257,673243136,3.99,24909,4.5,4+,Games,USD,
2258,792521728,5.99,394,4.5,4+,Book,USD,
2259,28033024,2.99,257,3.5,4+,Education,USD,
2260,86936576,1.99,54,3.5,9+,Entertainment,USD,
2261,45063168,4.99,5150,4.5,4+,Photo & Video,USD,
2262,132188160,2.99,895,4,4+,Entertainment,USD,
2263,38051840,0,6917,4.5,4+,Games,USD,
2264,133456896,2.99,427,4,12+,Games,USD,
2265,189380608,2.99,690,4.5,4+,Education,USD,
2266,468258816,0,17213,4,4+,Games,USD,
2267,136228864,0,14198,3,12+,Entertainment,USD,
2268,1098042368,4.99,8673,4.5,9+,Games,USD,
2269,14128128,0,1654,2,17+,Entertainment,USD,
2270,88574976,0,6,2.5,17+,Social Networking,USD,
2271,16902144,1.99,21,2.5,4+,Education,USD,
2272,113558528,0,20,5,17+,Entertainment,USD,
2273,80192512,0,0,0,4+,Education,USD,
2274,320721920,1.99,3542,4.5,4+,Games,USD,
2275,117460992,3.99,72,3,4+,Education,USD,
2276,344064000,0.99,507,4.5,17+,Games,USD,
2277,122609664,0,4327,4,4+,Games,USD,
2278,111777792,0,72187,4.5,12+,Entertainment,USD,
2279,16873472,2.99,61,4,4+,Games,USD,
2280,26759168,0.99,29540,4.5,12+,Games,USD,
2281,7851008,2.99,52,4,9+,Productivity,USD,
2282,1265238016,4.99,1784,4,9+,Games,USD,
2283,72879104,0,225,4.5,4+,Food & Drink,USD,
2284,109808640,0,787,2,12+,Entertainment,USD,
2285,133218304,0,3615,4,4+,Games,USD,
2286,136221696,0,10618,4.5,4+,Photo & Video,USD,
2287,315658240,0.99,3699,4.5,4+,Games,USD,
2288,14309376,0,0,0,4+,Entertainment,USD,
2289,2455552,4.99,196,3.5,4+,Education,USD,
2290,168226816,1.99,439,4.5,9+,Games,USD,
2291,173861888,2.99,536,4.5,4+,Education,USD,
2292,312545280,2.99,691,4.5,4+,Education,USD,
2293,64273408,0,768,4.5,4+,Shopping,USD,
2294,36186112,4.99,149,4,17+,Business,USD,
2295,3905536,1.99,2,5,4+,Productivity,USD,
2296,118883328,2.99,20144,4.5,4+,Games,USD,
2297,123600896,9.99,15248,4.5,4+,Productivity,USD,
2298,33825792,2.99,9,4,4+,Weather,USD,
2299,1219313664,14.99,2170,4.5,12+,Games,USD,
2300,189939712,4.99,160,4.5,4+,Games,USD,
2301,14244864,6.99,311,4.5,4+,Education,USD,
2302,389066752,4.99,169,3.5,4+,Education,USD,
2303,64877568,0,1195,3,12+,Entertainment,USD,
2304,109877248,0,6,4,17+,Photo & Video,USD,
2305,180259840,0,2892,4.5,4+,Games,USD,
2306,179275776,2.99,1689,4,4+,Entertainment,USD,
2307,80015360,0,16925,4.5,4+,Entertainment,USD,
2308,81352704,1.99,6424,4.5,4+,Lifestyle,USD,
2309,57539584,4.99,28497,4.5,4+,Weather,USD,
2310,101524480,0,35702,4.5,4+,Weather,USD,
2311,152071168,0,4162,4.5,4+,Utilities,USD,
2312,147377152,2.99,2167,4,4+,Utilities,USD,
2313,59085824,1.99,425,4,4+,Music,USD,
2314,68042752,2.99,6645,4.5,4+,Utilities,USD,
2315,89096192,0,47803,4.5,4+,Utilities,USD,
2316,120000512,0,4959,4,4+,Utilities,USD,
2317,74212352,3.99,1635,4,4+,Utilities,USD,
2318,63457280,14.99,6288,4.5,4+,Productivity,USD,
